name,domain,website,linkedin_url,industry,employee_range,employees_on_linkedin,hq_city,hq_state,hq_country,source
G6 Hospitality LLC,g6hospitality.com,http://www.g6hospitality.com,https://www.linkedin.com/company/g6-hospitality-llc,hospitality,,8617,Carrollton,Texas,United States,aiark
Gabbys Cafe,gabyscafe.com,https://www.gabyscafe.com/home.aspx,https://www.linkedin.com/company/gabbys-cafe,Food and Beverage Services,10001+,11,Cincinnati,Ohio,United States,blitz
Gabes,gabesstores.com,https://www.GabesStores.com,https://www.linkedin.com/company/gabes-stores,retail,,3810,Morgantown,West Virginia,United States,aiark
Gage Marine Corporation,gagemarine.com,https://gagemarine.com,https://www.linkedin.com/company/gage-marine-corporation,Hospitality,501-1000,16,Williams Bay,Wisconsin,United States,blitz
Galls,galls.com,https://www.galls.com,https://www.linkedin.com/company/galls,public safety,,968,Lexington,Kentucky,United States,aiark
Galt House Hotel,galthouse.com,https://www.galthouse.com,https://www.linkedin.com/company/galt-house-hotel-&-suites,Hospitality,501-1000,318,Louisville,Kentucky,United States,blitz
GameStop,gamestop.com,https://www.gamestop.com,https://www.linkedin.com/company/gamestop,Retail,10001+,17280,Grapevine,Texas,United States,aiark+blitz
GameStop Canada,gamestop.ca,http://www.ebgames.ca,https://www.linkedin.com/company/eb-games,retail,,995,Brampton,Ontario,Canada,aiark
Garage Billiards,garagebilliards.com,https://www.garagebilliards.com,https://www.linkedin.com/company/garage-billiards,Food and Beverage Services,10001+,11,Seattle,Washington,United States,blitz
Garage Clothing,garageclothing.com,https://www.garageclothing.com,https://www.linkedin.com/company/garageclothing,retail,,2566,Us,,United States,aiark
"Garan, Incorporated",garanimals.com,http://www.garanimals.com,https://www.linkedin.com/company/garan,retail apparel and fashion,,569,New York,New York,United States,aiark
Garden Fresh Restaurants (dba Souplantation & Sweet Tomatoes Restaurants),souplantation.com,http://www.souplantation.com,https://www.linkedin.com/company/garden-fresh-restaurants-dba-souplantation-&-sweet-tomatoes-restaurants-,restaurants,,591,Tucson,Arizona,United States,aiark
Garden of Life,gardenoflife.com,http://www.gardenoflife.com,https://www.linkedin.com/company/garden-of-life,retail,,513,Palm Beach Gardens,Fl,United States,aiark
Gardner White Furniture & Mattress,gardner-white.com,https://www.gardner-white.com,https://www.linkedin.com/company/gardner-white,furniture and home furnishings manufacturing,,548,Auburn Hills,Michigan,United States,aiark
Garment Buying House,garmentbuyingagents.com,http://www.garmentbuyingagents.com,https://www.linkedin.com/company/garmentbuyinghouse,retail apparel and fashion,,2307,New York,New York,United States,aiark
Garment Central,,,https://www.linkedin.com/company/garment-central,retail apparel and fashion,,1000,,,United States,aiark
Garrett Brands,garrettbrands.com,https://www.garrettbrands.com,https://www.linkedin.com/company/garrett-brands-llc,Food and Beverage Services,501-1000,19,Chicago,Illinois,United States,blitz
Gas Express Llc,circlekatl.com,https://www.circlekatl.com,https://www.linkedin.com/company/gas-express-llc,Retail,501-1000,120,Atlanta,Georgia,United States,blitz
Gasoline Alley Coffee,gasolinealleycoffee.com,http://gasolinealleycoffee.com,https://www.linkedin.com/company/gasoline-alley-coffee,restaurants,,868,New York,,United States,aiark
Gate 1 Travel,gate1travel.com,https://www.gate1travel.com,https://www.linkedin.com/company/gate-1-travel,Hospitality,501-1000,692,Fort Washington,Pennsylvania,United States,aiark+blitz
Gate Petroleum Company,gatepetro.com,http://www.gatepetro.com,https://www.linkedin.com/company/gate-petroleum-company,retail,,612,,,United States,aiark
Gay Lea Foods,gaylea.com,http://www.gaylea.com,https://www.linkedin.com/company/gay-lea-foods,food and beverage manufacturing,,870,Etobicoke,Ontario,Canada,aiark
Gaylord Entertainment Company,rymanhp.com,https://rymanhp.com,https://www.linkedin.com/company/gaylord-entertainment,Hospitality,5001-10000,428,Nashville,Tennessee,United States,aiark+blitz
Gaylord Hotels,gaylordhotels.com,https://www.gaylordhotels.com/meet,https://www.linkedin.com/company/gaylord-hotels,Hospitality,5001-10000,2286,Bethesda,Maryland,United States,aiark+blitz
Gaylord Opryland Resort & Convention Center,gaylordopryland.com,https://www.marriott.com/en-us/hotels/bnago-gaylord-opryland-resort-and-convention-center/overview,https://www.linkedin.com/company/gaylord-opryland,hospitality,,515,Nashville,Tennessee,United States,aiark
GBC,gbc.com,http://www.GBC.com,https://www.linkedin.com/company/gbc,retail office equipment,,1397,Lake Zurich,Illinois,United States,aiark
GCG,gogcg.com,https://www.gogcg.com,https://www.linkedin.com/company/gcg-corporate,"appliances, electrical, and electronics manufacturing",,702,Chicago,Illinois,United States,aiark
Gee Automotive Companies,geeautomotive.com,https://www.geeautomotive.com,https://www.linkedin.com/company/gee-automotive-companies,Retail,1001-5000,203,Liberty Lake,Washington,United States,blitz
Gel Spice Company,gelspice.com,https://gelspice.com,https://www.linkedin.com/company/gel-spice,Food and Beverage Services,10001+,37,Bayonne,New Jersey,United States,blitz
Gelson's Markets,gelsons.com,http://www.gelsons.com,https://www.linkedin.com/company/gelson's-markets,retail,,644,Encino,California,United States,aiark
Gemaire Distributors,gemaire.com,http://www.gemaire.com,https://www.linkedin.com/company/gemaire-distributors,wholesale,,619,Deerfield Beach,Florida,United States,aiark
Gems Tv,gemstv.com,https://www.gemstv.com,https://www.linkedin.com/company/gems-tv,Retail,1001-5000,67,Reno,Nevada,United States,blitz
Gen Korean BBQ House,genkoreanbbq.com,http://genkoreanbbq.com,https://www.linkedin.com/company/gen-korean-bbq-house,food and beverage services,,822,Cerritos,California,United States,aiark
General Mills,generalmills.com,http://www.generalmills.com,https://www.linkedin.com/company/general-mills,manufacturing,,25126,Minneapolis,Minnesota,United States,aiark
General RV Center,generalrv.com,https://www.generalrv.com,https://www.linkedin.com/company/generalrv,Retail,5001-10000,1222,Wixom,Michigan,United States,aiark+blitz
General Store,arizonageneralstores.com,http://www.azgenstores.com,https://www.linkedin.com/company/general-store,hospitality,,1156,Casa Grande,Arizona,United States,aiark
Genesco,genesco.com,https://genesco.com,https://www.linkedin.com/company/genesco,Retail,10001+,10995,Nashville,Tennessee,United States,aiark+blitz
Genghis Grill,genghisgrill.com,https://www.genghisgrill.com,https://www.linkedin.com/company/genghis-grill-franchise-concepts-lp,Restaurants,1001-5000,569,Irving,Texas,United States,aiark+blitz
Genpak,genpak.com,https://www.genpak.com,https://www.linkedin.com/company/genpak,packaging and containers manufacturing,,1013,Charlotte,North Carolina,United States,aiark
George Weston Limited,weston.ca,https://www.weston.ca,https://www.linkedin.com/company/george-weston-limited,Retail,10001+,226,Toronto,Ontario,Canada,blitz
"George's, Inc.",georgesinc.com,http://www.georgesinc.com,https://www.linkedin.com/company/george's,food and beverage manufacturing,,1698,Springdale,Arkansas,United States,aiark
Georgia Aquarium,georgiaaquarium.org,https://www.georgiaaquarium.org,https://www.linkedin.com/company/georgia-aquarium,"museums, historical sites, and zoos",,847,Atlanta,Georgia,United States,aiark
Gerland Corporation,gerlands.com,https://www.gerlands.com,https://www.linkedin.com/company/gerland-corporation,Retail,1001-5000,30,Houston,,United States,blitz
GetixHealth,getixhealth.com,http://getixhealth.com,https://www.linkedin.com/company/getixhealth,hospitals and health care,,1108,Sugar Land,Texas,United States,aiark
GF Hotels & Resorts,gfhotels.com,https://www.gfhotels.com,https://www.linkedin.com/company/gfhotelsandresorts,Hospitality,5001-10000,1064,Philadelphia,Pennsylvania,United States,aiark+blitz
gfg,fransmart.com,http://go.fransmart.com/GFGbakery-Cafe,https://www.linkedin.com/company/greek-from-greece,restaurants,,501,Hoboken,New Jersey,United States,aiark
Ghirardelli Chocolate Company,ghirardelli.com,http://www.ghirardelli.com/careers,https://www.linkedin.com/company/ghirardelli-chocolate-company,manufacturing,,1165,San Leandro,California,United States,aiark
GHOST,ghostlifestyle.com,http://ghostlifestyle.com,https://www.linkedin.com/company/ghost-lifestyle,wellness and fitness services,,1013,Chicago,Illinois,United States,aiark
"Giant Eagle, Inc.",gianteagle.com,http://jobs.gianteagle.com,https://www.linkedin.com/company/giant-eagle,retail,,14455,Cranberry Township,Pennsylvania,United States,aiark
Giant Food,giantfood.com,https://www.giantfood.com,https://www.linkedin.com/company/giantfood,Retail,10001+,8413,Hyattsville,Maryland,United States,aiark+blitz
Giant Tiger,gianttiger.com,https://www.gianttiger.com,https://www.linkedin.com/company/giant-tiger,retail,,3365,Ottawa,Ontario,Canada,aiark
Gibsons Restaurant Group,grgmc.com,https://www.grgmc.com,https://www.linkedin.com/company/gibsons-restaurant-group,Restaurants,1001-5000,667,Chicago,Illinois,United States,aiark+blitz
Gifted Healthcare,giftedhealthcare.com,http://www.giftedhealthcare.com,https://www.linkedin.com/company/gifted-healthcare,staffing and recruiting,,616,Metairie,Louisiana,United States,aiark
Gilan,gilan.com,http://www.gilan.com,https://www.linkedin.com/company/gilan,retail luxury goods and jewelry,,549,Istanbul,Levent,United States,aiark
Gillette Stadium,gillettestadium.com,https://www.gillettestadium.com,https://www.linkedin.com/company/gillette-stadium,Hospitality,1001-5000,371,Foxborough,Massachusetts,United States,blitz
Gilster-Mary Lee Corp.,gilstermarylee.com,http://www.gilstermarylee.com,https://www.linkedin.com/company/gilster-mary-lee-corp.,food and beverage manufacturing,,764,,,United States,aiark
Giordano's,giordanos.com,http://www.giordanos.com,https://www.linkedin.com/company/giordano's---famous-stuffed-pizza,food and beverage services,,693,Chicago,Illinois,United States,aiark
Giorgio Fresh Co,giorgiofresh.com,https://www.giorgiofresh.com,https://www.linkedin.com/company/giorgio-fresh-co-,Food and Beverage Services,1001-5000,112,,,United States,blitz
Give and Go Prepared Foods,giveandgo.com,http://www.giveandgo.com,https://www.linkedin.com/company/give-and-go,food and beverage manufacturing,,2121,Toronto,Ontario,Canada,aiark
Glacier Restaurant Group,grgfood.com,https://www.grgfood.com,https://www.linkedin.com/company/glacier-restaurant-group,Restaurants,1001-5000,58,Whitefish,Montana,United States,blitz
Glanbia Nutritionals,glanbianutritionals.com,http://www.glanbianutritionals.com,https://www.linkedin.com/company/glanbianutritionals,food and beverage manufacturing,,1156,Chicago,Illinois,United States,aiark
Glanbia Performance Nutrition (GPN),glanbia.com,https://www.glanbia.com,https://www.linkedin.com/company/glanbiaperformancenutrition,Food and Beverage Services,1001-5000,1360,Kilkenny,,United States,aiark+blitz
Glazier Foods Company,glazierfoods.com,https://www.glazierfoods.com,https://www.linkedin.com/company/glazier-foods-company,Food and Beverage Services,501-1000,,Houston,Texas,United States,blitz
GLENTEL Inc.,glentel.com,https://www.glentel.com,https://www.linkedin.com/company/glentel,Retail,1001-5000,1830,Burnaby,British Columbia,Canada,aiark+blitz
"Global Franchise Group Gfg Management, Llc",fatbrands.com,https://www.fatbrands.com,https://www.linkedin.com/company/gfg-management-llc,Food and Beverage Services,501-1000,3619,Atlanta,Georgia,United States,aiark+blitz
Global Gourmet Catering,ggcatering.com,https://www.ggcatering.com,https://www.linkedin.com/company/global-gourmet-catering,Food and Beverage Services,501-1000,201,San Francisco,California,United States,blitz
Global Hotel Group,globalhotelgroup.net,https://www.globalhotelgroup.net,https://www.linkedin.com/company/global-management-investments,Hospitality,1001-5000,29,,,United States,blitz
Globant,globant.com,https://globant.link/3YqJVI4,https://www.linkedin.com/company/globant,it services and it consulting,,28477,San Francisco,California,United States,aiark
Globe,globe.gov,http://www.globe.gov,https://www.linkedin.com/company/globe,retail,,1459,,,United States,aiark
Globiwest Hospitality,globiwest.com,https://www.globiwest.com,https://www.linkedin.com/company/globiwesthospitality,Hospitality,501-1000,14,Artesia,California,United States,blitz
Globocam,globocam.ca,https://www.globocam.ca,https://www.linkedin.com/company/globocam-lecamioncestnous,Retail,501-1000,240,Montréal-est,,Canada,blitz
Glory Days Grill,glorydaysgrill.com,https://www.glorydaysgrill.com,https://www.linkedin.com/company/glorydaysgrill,Restaurants,1001-5000,866,Gaithersburg,Maryland,United States,aiark+blitz
GLY Religious store,glyreligiousstore.com,http://www.glybooks.com,https://www.linkedin.com/company/gly-religious-store_2,retail,,2420,,,United States,aiark
GNC,gnc.com,http://www.gnc.com,https://www.linkedin.com/company/gnc,retail,,10340,Pittsburgh,Pennsylvania,United States,aiark
Go Auto,goauto.ca,https://www.goauto.ca,https://www.linkedin.com/company/go-auto,motor vehicle manufacturing,,1179,Edmonton,Alberta,Canada,aiark
Go Girl Energy,gogirlenergy.com,https://www.gogirlenergy.com,https://www.linkedin.com/company/gogirlenergy.com,Food and Beverage Services,501-1000,4,West Sacramento,California,United States,blitz
Gob,omgob.com,http://www.omgob.com,https://www.linkedin.com/company/gob,food and beverage services,,880,Toronto,On,Canada,aiark
Godfather's Pizza,godfathers.com,https://www.godfathers.com,https://www.linkedin.com/company/godfather's-pizza,Restaurants,501-1000,957,Omaha,Nebraska,United States,aiark+blitz
Godiva Chocolatier,godiva.com,https://pladisglobal.com,https://www.linkedin.com/company/godiva-chocolatier,food and beverage services,,1910,White Plains,New York,United States,aiark
GoJet Airlines,gojetairlines.com,http://www.gojetairlines.com,https://www.linkedin.com/company/gojet-airlines,airlines and aviation,,952,Bridgeton,Missouri,United States,aiark
Gold Key Phr,goldkeyphr.com,https://www.goldkeyphr.com,https://www.linkedin.com/company/goldkeyphr,Hospitality,1001-5000,386,Virginia Beach,Virginia,United States,blitz
Gold Star,goldstarchili.com,http://www.goldstarchili.com,https://www.linkedin.com/company/gold-star-chili-inc.,restaurants,,877,Cincinnati,Ohio,United States,aiark
Gold Strike Casino Resort,goldstrike.com,https://www.goldstrike.com,https://www.linkedin.com/company/gold-strike-casino-resort,Hospitality,1001-5000,273,Robinsonville,Mississippi,United States,blitz
Golden Chick,goldenchick.com,https://goldenchick.com,https://www.linkedin.com/company/golden-chick,Restaurants,501-1000,1443,Richardson,Texas,United States,aiark+blitz
Golden Corral Corporation,goldencorral.com,http://www.goldencorral.com,https://www.linkedin.com/company/golden-corral,restaurants,,6053,Raleigh,North Carolina,United States,aiark
